student_id,semantic_fatigue_score,help_seeking_drop_pct,forum_sentiment,lms_logins,assignment_delay_days,peer_contagion_risk,final_burnout_score,risk_stage
1064,0.415,23.1,-0.04,9,3.0,13.57,41.9,Stage 2: Drifting
1065,0.427,55.4,-0.69,15,6.1,10.58,59.5,Stage 2: Drifting
1066,0.277,27.3,0.44,9,4.5,11.15,34.4,Stage 1: Stable
1067,0.098,56.3,-0.23,5,0.7,9.35,35.2,Stage 2: Drifting
1068,0.575,26.2,-0.37,12,0.8,10.05,42.8,Stage 2: Drifting
1069,0.042,66.4,-0.14,7,0.4,10.53,35.1,Stage 2: Drifting
1070,0.12,95.4,0.22,4,1.4,14.87,47.3,Stage 2: Drifting
1071,0.131,35.6,0.68,17,1.7,11.83,22.7,Stage 1: Stable
1072,0.214,83.7,-0.38,11,0.4,7.84,45.1,Stage 2: Drifting
1073,0.554,38.3,-0.78,14,6.1,13.47,65.7,Stage 2: Drifting
1074,0.325,27.4,0.65,6,5.1,8.84,40.4,Stage 2: Drifting
1075,0.211,75.8,0.24,9,2.6,10.98,45.5,Stage 2: Drifting
1076,0.315,93.3,0.37,9,1.2,9.0,47.0,Stage 2: Drifting
1077,0.32,42.5,-0.09,13,2.3,9.25,43.2,Stage 2: Drifting
1078,0.458,99.0,-0.06,6,1.9,11.96,61.8,Stage 2: Drifting
1079,0.196,32.3,-0.39,10,1.2,10.16,26.7,Stage 1: Stable
1080,0.166,19.2,0.1,9,1.1,5.56,13.8,Stage 1: Stable
1081,0.654,92.6,-0.44,9,1.5,14.1,78.0,Stage 3: High Risk
1082,0.087,83.1,-0.39,12,1.3,10.56,41.1,Stage 2: Drifting
1083,0.211,81.7,0.02,10,5.3,9.96,54.0,Stage 2: Drifting
1084,0.269,22.4,-0.4,9,4.0,7.33,29.1,Stage 1: Stable
1085,0.008,98.6,0.03,5,0.7,12.05,49.3,Stage 2: Drifting
1086,0.246,67.2,-0.52,14,0.5,6.57,38.0,Stage 2: Drifting
1087,0.219,61.0,-0.29,12,3.5,11.45,46.6,Stage 2: Drifting
1088,0.037,16.6,-0.85,9,1.3,11.05,27.1,Stage 1: Stable
1089,0.161,54.6,-0.83,10,1.0,11.79,45.9,Stage 2: Drifting
1090,0.409,54.4,-0.23,8,1.8,12.73,48.1,Stage 2: Drifting
1091,0.077,37.6,-0.35,6,3.9,10.7,40.1,Stage 2: Drifting
1092,0.446,55.6,-0.14,10,2.5,10.9,50.6,Stage 2: Drifting
1093,0.122,45.1,-0.11,9,5.8,5.99,37.3,Stage 2: Drifting
1094,0.349,81.2,0.48,13,3.8,9.19,50.1,Stage 2: Drifting
1095,0.44,80.8,-0.19,8,1.4,10.62,56.3,Stage 2: Drifting
1096,0.342,8.7,0.47,6,5.0,12.38,28.6,Stage 1: Stable
1097,0.165,89.5,0.02,12,2.2,7.29,40.9,Stage 2: Drifting
1098,0.193,47.3,-0.14,8,3.2,9.69,45.3,Stage 2: Drifting
1099,0.408,38.5,-0.21,13,3.1,9.1,44.7,Stage 2: Drifting
1100,0.15,90.4,-0.37,19,3.1,6.54,50.0,Stage 2: Drifting
1101,0.16,6.5,-0.56,3,0.1,9.74,18.3,Stage 1: Stable
1102,0.146,92.9,0.13,14,1.0,12.93,37.0,Stage 2: Drifting
1103,0.375,98.6,1.0,13,2.6,15.01,47.9,Stage 2: Drifting
1104,0.214,1.7,-0.25,11,0.4,8.8,16.7,Stage 1: Stable
1105,0.375,37.2,0.06,8,13.2,7.92,54.5,Stage 2: Drifting
1106,0.39,57.4,0.25,6,4.7,10.72,50.7,Stage 2: Drifting
1107,0.485,53.4,-0.52,7,0.5,12.75,57.1,Stage 2: Drifting
1108,0.26,65.3,-0.07,8,3.0,10.49,50.1,Stage 2: Drifting
1109,0.223,92.7,-0.01,5,0.3,8.88,41.0,Stage 2: Drifting
1110,0.069,11.7,-0.84,12,0.5,13.01,30.7,Stage 1: Stable
1111,0.171,31.1,1.0,11,0.4,9.41,8.4,Stage 1: Stable
1112,0.318,47.5,0.34,9,2.0,9.55,24.8,Stage 1: Stable
1113,0.371,43.8,-0.21,7,1.5,8.58,37.6,Stage 2: Drifting
1114,0.421,50.8,0.35,15,2.4,10.58,46.0,Stage 2: Drifting
1115,0.396,63.4,-0.38,6,3.9,8.65,49.5,Stage 2: Drifting
1116,0.133,72.8,-0.88,14,1.1,14.32,55.4,Stage 2: Drifting
1117,0.378,18.3,0.54,7,0.3,11.65,20.4,Stage 1: Stable
1118,0.294,99.3,-0.55,12,0.1,7.97,55.7,Stage 2: Drifting
1119,0.245,22.2,-0.4,15,1.1,13.47,32.4,Stage 1: Stable
1120,0.496,93.6,0.44,6,1.2,11.45,60.1,Stage 2: Drifting
1121,0.292,10.0,0.7,5,0.0,7.88,11.1,Stage 1: Stable
1122,0.299,6.3,0.37,8,4.3,10.22,23.2,Stage 1: Stable
1123,0.199,35.7,0.33,15,3.3,12.45,39.8,Stage 2: Drifting
1124,0.423,2.1,0.15,11,8.7,15.52,41.8,Stage 2: Drifting
1125,0.1,93.7,-0.16,11,1.3,6.82,43.2,Stage 2: Drifting
1126,0.536,29.8,0.17,11,2.2,13.31,38.2,Stage 2: Drifting
1127,0.032,89.6,-0.36,12,2.4,8.99,49.9,Stage 2: Drifting
1128,0.331,1.1,0.76,16,0.5,12.4,22.6,Stage 1: Stable
1129,0.281,97.9,0.36,10,2.3,13.13,48.6,Stage 2: Drifting
1130,0.323,41.6,-0.21,5,0.2,10.34,37.8,Stage 2: Drifting
1131,0.254,82.6,-0.61,10,10.0,12.57,74.3,Stage 3: High Risk
1132,0.134,84.6,-0.12,8,1.6,8.97,43.5,Stage 2: Drifting
1133,0.436,75.2,-0.14,9,0.3,10.39,55.7,Stage 2: Drifting
1134,0.127,27.5,-0.05,6,1.5,12.7,35.9,Stage 2: Drifting
1135,0.313,17.5,-0.19,16,2.1,11.12,27.6,Stage 1: Stable
1136,0.3,92.8,-0.37,9,1.2,13.27,62.2,Stage 2: Drifting
1137,0.416,62.4,0.72,9,2.8,12.7,44.9,Stage 2: Drifting
1138,0.121,33.9,-0.25,13,4.2,11.53,37.5,Stage 2: Drifting
1139,0.062,20.7,-0.75,14,2.6,11.05,30.6,Stage 1: Stable
1140,0.435,16.0,-0.02,8,2.1,12.41,27.3,Stage 1: Stable
1141,0.305,43.7,0.09,11,5.3,7.37,40.8,Stage 2: Drifting
1142,0.147,41.5,0.41,9,0.4,15.05,30.1,Stage 1: Stable
1143,0.199,62.6,-0.1,11,1.9,7.38,46.9,Stage 2: Drifting
1144,0.289,84.9,-0.41,11,0.4,8.03,43.7,Stage 2: Drifting
1145,0.267,26.2,0.41,13,1.1,11.5,17.4,Stage 1: Stable
1146,0.173,82.0,-0.29,10,3.1,10.19,43.2,Stage 2: Drifting
1147,0.103,97.4,0.28,12,1.9,12.64,53.9,Stage 2: Drifting
1148,0.283,34.8,-0.17,13,0.2,11.17,29.9,Stage 1: Stable
1149,0.221,17.5,1.0,6,1.1,15.19,25.3,Stage 1: Stable
1150,0.179,29.4,-0.42,9,0.9,12.44,32.7,Stage 1: Stable
1151,0.209,61.4,0.2,10,0.9,11.82,31.4,Stage 1: Stable
1152,0.242,60.6,0.57,10,0.7,8.27,39.4,Stage 2: Drifting
1153,0.205,71.4,0.43,10,1.8,9.51,43.0,Stage 2: Drifting
1154,0.477,45.0,0.32,13,0.7,11.51,36.6,Stage 2: Drifting
1155,0.07,76.3,0.09,8,1.9,8.24,41.1,Stage 2: Drifting
1156,0.505,68.2,1.0,5,0.2,9.64,36.1,Stage 2: Drifting
1157,0.497,8.2,-0.85,5,1.3,9.06,39.7,Stage 2: Drifting
1158,0.29,99.2,0.11,5,3.9,9.98,64.0,Stage 2: Drifting
1159,0.258,77.9,0.1,13,0.8,8.59,32.7,Stage 1: Stable
1160,0.357,41.1,0.07,13,3.0,3.17,29.7,Stage 1: Stable
1161,0.213,11.9,0.09,8,2.7,12.12,26.7,Stage 1: Stable
1162,0.444,99.0,0.79,7,0.7,12.35,50.5,Stage 2: Drifting
1163,0.304,1.1,-0.94,10,0.2,8.79,21.8,Stage 1: Stable
1164,0.07,62.6,0.31,15,1.4,10.04,35.2,Stage 2: Drifting
1165,0.249,31.4,-0.52,9,0.0,11.63,28.0,Stage 1: Stable
1166,0.321,58.7,-0.03,7,3.1,11.91,39.4,Stage 2: Drifting
1167,0.483,95.7,-0.38,7,3.2,10.73,62.8,Stage 2: Drifting
1168,0.351,66.2,0.58,10,0.3,11.12,45.8,Stage 2: Drifting
1169,0.482,32.7,-0.73,6,3.0,6.27,56.5,Stage 2: Drifting
1170,0.342,15.3,0.07,14,0.7,12.86,30.8,Stage 1: Stable
1171,0.118,75.1,0.07,10,0.8,8.91,34.7,Stage 1: Stable
1172,0.198,75.6,0.28,7,5.7,16.03,54.0,Stage 2: Drifting
1173,0.243,60.0,0.07,6,0.5,10.94,38.2,Stage 2: Drifting
1174,0.172,99.9,-0.13,20,0.2,7.69,51.9,Stage 2: Drifting
1175,0.204,97.8,0.19,9,1.3,13.93,44.0,Stage 2: Drifting
1176,0.353,26.7,-0.79,17,0.8,9.19,43.3,Stage 2: Drifting
1177,0.263,91.3,-0.25,7,0.0,7.81,38.5,Stage 2: Drifting
1178,0.28,87.7,-0.29,6,1.3,10.81,48.6,Stage 2: Drifting
1179,0.505,99.0,-0.27,13,0.6,9.01,57.7,Stage 2: Drifting
1180,0.225,70.6,-0.58,8,0.9,11.73,49.3,Stage 2: Drifting
1181,0.6,83.0,-0.39,14,0.1,7.76,54.8,Stage 2: Drifting
1182,0.114,22.6,0.3,7,0.3,8.53,17.2,Stage 1: Stable
1183,0.22,80.7,0.12,11,8.1,11.66,57.6,Stage 2: Drifting
1184,0.301,32.1,0.73,9,8.6,12.22,33.2,Stage 1: Stable
1185,0.335,64.8,0.07,9,1.8,9.73,45.0,Stage 2: Drifting
1186,0.088,5.4,-0.42,11,2.6,12.22,30.0,Stage 1: Stable
1187,0.157,25.7,-0.05,5,2.3,11.71,36.0,Stage 2: Drifting
1188,0.366,28.9,0.55,10,2.0,7.93,35.3,Stage 2: Drifting
1189,0.356,67.8,0.22,15,3.0,10.0,46.9,Stage 2: Drifting
1190,0.228,96.7,-0.03,6,0.8,13.7,58.5,Stage 2: Drifting
1191,0.57,80.2,0.42,15,3.5,12.97,57.0,Stage 2: Drifting
1192,0.229,94.8,0.31,11,1.1,10.27,37.4,Stage 2: Drifting
1193,0.185,27.7,-1.0,10,1.0,11.93,42.9,Stage 2: Drifting
1194,0.15,86.6,-0.16,8,2.1,9.68,49.7,Stage 2: Drifting
1195,0.229,94.1,0.38,7,0.5,9.77,42.0,Stage 2: Drifting
1196,0.395,49.0,0.89,7,3.3,15.33,39.3,Stage 2: Drifting
1197,0.373,76.4,0.74,9,0.5,16.29,46.4,Stage 2: Drifting
1198,0.319,28.5,-0.9,7,0.0,14.19,39.6,Stage 2: Drifting
1199,0.265,66.9,0.42,11,0.9,9.9,37.7,Stage 2: Drifting
1200,0.278,7.2,0.09,3,2.8,12.28,22.9,Stage 1: Stable
1201,0.108,72.9,0.42,12,0.5,5.98,23.8,Stage 1: Stable
1202,0.384,68.3,0.94,12,3.4,12.49,35.3,Stage 2: Drifting
1203,0.123,93.6,0.17,6,0.6,7.41,49.9,Stage 2: Drifting
1204,0.297,18.1,-0.1,8,0.4,11.85,28.4,Stage 1: Stable
1205,0.604,7.2,0.07,12,0.1,9.22,35.1,Stage 2: Drifting
1206,0.141,69.8,0.13,8,0.8,10.56,30.5,Stage 1: Stable
1207,0.515,23.3,-0.37,12,1.7,11.1,39.7,Stage 2: Drifting
1208,0.09,9.1,-0.35,9,0.3,8.43,20.8,Stage 1: Stable
1209,0.33,37.3,-0.23,14,0.8,11.4,43.7,Stage 2: Drifting
1210,0.441,76.2,1.0,16,0.9,10.85,35.0,Stage 1: Stable
1211,0.528,46.8,0.2,9,5.2,13.76,50.0,Stage 2: Drifting
1212,0.144,13.6,0.14,13,8.3,13.21,32.9,Stage 1: Stable
1213,0.125,79.2,-0.47,17,6.1,13.64,57.4,Stage 2: Drifting
1214,0.162,55.9,0.07,13,0.8,14.26,31.6,Stage 1: Stable
1215,0.388,29.8,0.36,3,0.2,12.96,23.1,Stage 1: Stable
1216,0.721,14.5,0.32,7,0.0,9.61,33.6,Stage 1: Stable
1217,0.319,37.3,-0.4,9,2.1,12.56,44.9,Stage 2: Drifting
1218,0.182,85.4,-0.71,6,0.7,10.17,44.1,Stage 2: Drifting
1219,0.069,52.8,-0.55,13,1.3,12.98,35.6,Stage 2: Drifting
1220,0.157,40.1,-0.05,10,0.8,11.75,30.1,Stage 1: Stable
1221,0.462,88.2,-0.33,18,2.0,9.01,65.2,Stage 2: Drifting
1222,0.39,80.4,0.11,10,0.2,9.06,30.0,Stage 1: Stable
1223,0.286,78.4,0.12,9,1.4,14.83,50.8,Stage 2: Drifting
1224,0.608,84.8,0.28,14,1.7,10.69,58.3,Stage 2: Drifting
1225,0.289,96.8,-0.0,9,0.1,13.36,47.7,Stage 2: Drifting
1226,0.481,93.9,0.2,9,1.2,10.95,52.2,Stage 2: Drifting
1227,0.551,81.7,-1.0,11,1.6,13.96,70.2,Stage 3: High Risk
1228,0.388,67.3,-0.41,8,1.5,12.64,51.4,Stage 2: Drifting
1229,0.341,84.9,-0.75,9,7.2,9.17,75.3,Stage 3: High Risk
1230,0.448,23.7,0.26,9,2.0,9.26,31.7,Stage 1: Stable
1231,0.46,32.3,0.26,7,0.2,11.25,36.8,Stage 2: Drifting
1232,0.12,0.6,-0.13,10,4.8,9.56,26.5,Stage 1: Stable
1233,0.149,94.0,0.38,9,7.3,10.31,57.2,Stage 2: Drifting
1234,0.34,68.9,0.25,6,1.7,9.95,37.8,Stage 2: Drifting
1235,0.383,63.9,0.07,17,1.6,11.38,45.6,Stage 2: Drifting
1236,0.515,36.0,-0.38,9,0.1,9.82,39.7,Stage 2: Drifting
1237,0.18,82.8,0.95,9,0.4,10.01,27.9,Stage 1: Stable
1238,0.129,40.7,0.19,8,3.4,13.13,38.7,Stage 2: Drifting
1239,0.474,97.4,0.61,11,4.9,11.38,48.4,Stage 2: Drifting
1240,0.04,54.4,-0.14,17,3.4,6.88,39.3,Stage 2: Drifting
1241,0.366,17.0,0.95,7,0.8,11.35,8.5,Stage 1: Stable
1242,0.323,35.6,0.81,6,4.7,11.17,32.0,Stage 1: Stable
1243,0.277,30.1,0.31,12,1.0,4.63,25.6,Stage 1: Stable
1244,0.159,43.6,-0.76,11,0.8,8.57,29.7,Stage 1: Stable
1245,0.345,4.3,0.04,5,0.4,15.94,30.1,Stage 1: Stable
1246,0.234,18.2,0.32,11,2.1,8.22,23.3,Stage 1: Stable
1247,0.28,72.7,0.07,12,0.6,11.04,43.3,Stage 2: Drifting
1248,0.37,14.0,-0.07,10,1.6,12.14,29.6,Stage 1: Stable
1249,0.279,18.9,0.91,10,1.0,10.26,14.9,Stage 1: Stable
1250,0.284,41.9,-0.43,8,0.2,13.23,31.2,Stage 1: Stable
1251,0.425,93.5,-0.21,10,11.0,9.36,73.7,Stage 3: High Risk
1252,0.557,50.9,-0.26,10,1.4,12.34,54.3,Stage 2: Drifting
1253,0.236,85.5,-0.48,8,3.7,9.78,52.4,Stage 2: Drifting
1254,0.309,89.7,-0.02,9,1.1,13.65,50.3,Stage 2: Drifting
1255,0.158,43.2,0.24,7,7.4,8.75,46.8,Stage 2: Drifting
1256,0.328,70.2,-0.11,12,0.8,10.46,43.3,Stage 2: Drifting
1257,0.452,44.1,-0.63,7,0.2,10.35,45.7,Stage 2: Drifting
1258,0.181,71.7,0.58,6,0.4,10.9,35.5,Stage 2: Drifting
1259,0.416,69.1,0.55,13,1.9,14.35,45.0,Stage 2: Drifting
1260,0.186,40.5,0.04,8,1.5,7.85,31.6,Stage 1: Stable
1261,0.393,22.0,-0.35,10,1.5,11.7,41.6,Stage 2: Drifting
1262,0.133,92.7,0.67,16,0.7,12.57,43.6,Stage 2: Drifting
1263,0.097,10.3,-0.05,15,2.3,10.96,27.1,Stage 1: Stable
1264,0.173,5.1,1.0,10,0.8,7.88,0.0,Stage 1: Stable
1265,0.534,74.4,-0.22,9,3.6,10.16,52.0,Stage 2: Drifting
1266,0.284,43.6,-0.59,10,1.1,9.71,36.8,Stage 2: Drifting
1267,0.406,64.4,-0.19,7,0.9,7.1,38.4,Stage 2: Drifting
1268,0.277,84.6,-0.76,13,3.8,10.36,55.6,Stage 2: Drifting
1269,0.07,97.0,0.64,5,2.6,12.72,47.1,Stage 2: Drifting
1270,0.61,18.5,-0.26,11,0.1,10.83,38.0,Stage 2: Drifting
1271,0.152,17.7,-0.54,3,8.9,11.23,43.6,Stage 2: Drifting
1272,0.698,34.5,-1.0,7,0.3,10.79,52.6,Stage 2: Drifting
1273,0.155,75.5,0.25,8,0.6,10.99,35.0,Stage 1: Stable
1274,0.378,96.0,-0.93,8,3.9,9.77,65.8,Stage 2: Drifting
1275,0.064,75.5,0.19,9,3.6,9.63,46.5,Stage 2: Drifting
1276,0.191,17.2,0.68,9,0.0,11.86,7.2,Stage 1: Stable
1277,0.296,58.1,0.61,7,0.3,11.72,38.9,Stage 2: Drifting
1278,0.364,2.7,-0.6,5,1.1,14.65,46.0,Stage 2: Drifting
1279,0.257,9.4,0.98,7,3.9,6.35,21.2,Stage 1: Stable
1280,0.355,37.6,-0.83,16,0.9,9.94,37.0,Stage 2: Drifting
1281,0.098,5.6,0.7,8,1.4,12.89,10.9,Stage 1: Stable
1282,0.229,55.0,0.46,7,1.1,11.81,38.0,Stage 2: Drifting
1283,0.215,86.1,-0.26,10,4.9,12.33,55.8,Stage 2: Drifting
1284,0.592,25.2,-0.43,9,3.6,11.09,45.3,Stage 2: Drifting
1285,0.442,88.9,0.34,11,3.9,12.14,56.0,Stage 2: Drifting
1286,0.096,21.6,-1.0,13,0.4,12.35,27.3,Stage 1: Stable
1287,0.204,35.6,0.59,9,0.5,12.73,24.0,Stage 1: Stable
1288,0.564,78.1,0.37,8,6.9,6.92,51.3,Stage 2: Drifting
1289,0.116,76.7,-0.22,15,1.2,11.67,46.3,Stage 2: Drifting
1290,0.163,93.9,0.17,7,1.3,11.18,40.9,Stage 2: Drifting
1291,0.207,68.4,-0.21,10,0.8,11.47,42.1,Stage 2: Drifting
1292,0.042,42.5,-0.04,10,3.7,10.7,30.2,Stage 1: Stable
1293,0.056,4.0,-0.07,6,2.2,9.78,19.7,Stage 1: Stable
1294,0.274,68.8,0.8,10,2.1,11.23,40.4,Stage 2: Drifting
1295,0.469,64.3,1.0,9,0.0,11.53,36.3,Stage 2: Drifting
1296,0.261,39.4,0.04,7,3.0,5.59,27.4,Stage 1: Stable
1297,0.54,87.6,-0.87,6,0.2,9.14,57.9,Stage 2: Drifting
1298,0.193,88.9,0.22,9,5.7,9.5,62.9,Stage 2: Drifting
1299,0.274,17.9,0.15,8,1.3,14.53,34.0,Stage 1: Stable
1300,0.335,8.6,0.25,17,0.5,8.17,18.3,Stage 1: Stable
1301,0.327,11.0,-0.79,9,3.1,7.83,32.1,Stage 1: Stable
1302,0.381,78.7,-0.3,8,1.2,8.85,42.1,Stage 2: Drifting
1303,0.114,95.4,-0.27,8,6.3,13.85,66.9,Stage 2: Drifting
1304,0.246,82.8,0.3,8,2.1,10.4,40.3,Stage 2: Drifting
1305,0.147,67.8,-0.43,4,0.6,12.88,48.4,Stage 2: Drifting
1306,0.336,82.0,-0.66,7,0.0,9.61,55.0,Stage 2: Drifting
1307,0.168,49.0,0.09,13,1.7,14.95,44.0,Stage 2: Drifting
1308,0.117,93.8,0.3,9,3.1,8.3,46.9,Stage 2: Drifting
1309,0.19,8.5,0.43,7,2.0,16.88,23.7,Stage 1: Stable
1310,0.418,80.9,0.24,15,6.8,13.85,62.0,Stage 2: Drifting
1311,0.493,27.1,-0.34,13,0.7,10.36,38.2,Stage 2: Drifting
1312,0.369,48.8,0.27,11,0.4,10.16,32.6,Stage 1: Stable
1313,0.699,7.4,-0.02,9,2.3,13.33,33.2,Stage 1: Stable
1314,0.105,83.2,-0.68,10,0.3,7.25,32.0,Stage 1: Stable
1315,0.05,13.1,-0.2,10,0.3,11.68,23.5,Stage 1: Stable
1316,0.46,87.6,-0.2,10,0.7,9.15,51.7,Stage 2: Drifting
1317,0.194,67.0,-0.32,11,3.1,12.02,52.2,Stage 2: Drifting
1318,0.302,6.7,0.16,10,2.2,12.42,24.4,Stage 1: Stable
1319,0.209,10.3,0.14,12,0.5,5.15,14.1,Stage 1: Stable
1320,0.192,93.1,0.24,10,1.8,7.64,47.2,Stage 2: Drifting
1321,0.258,83.8,-1.0,15,3.9,8.16,68.4,Stage 2: Drifting
1322,0.229,74.7,0.1,16,0.4,11.38,38.9,Stage 2: Drifting
1323,0.421,3.6,0.16,9,0.1,7.25,14.5,Stage 1: Stable
1324,0.591,76.3,0.22,9,0.3,10.95,56.1,Stage 2: Drifting
1325,0.213,91.8,-0.07,10,12.1,13.97,71.3,Stage 3: High Risk
1326,0.165,35.1,-0.37,8,5.4,12.63,40.2,Stage 2: Drifting
1327,0.078,89.6,-0.3,11,0.0,9.91,40.1,Stage 2: Drifting
1328,0.455,37.9,-0.49,5,0.2,5.99,32.8,Stage 1: Stable
1329,0.085,42.4,-0.0,9,0.2,9.55,29.1,Stage 1: Stable
1330,0.416,91.6,1.0,9,1.4,13.74,38.9,Stage 2: Drifting
1331,0.205,20.9,-0.29,8,1.8,9.23,28.6,Stage 1: Stable
1332,0.27,24.5,-0.16,11,0.7,12.81,32.5,Stage 1: Stable
1333,0.712,15.3,-0.33,7,0.2,11.19,37.8,Stage 2: Drifting
1334,0.43,58.9,0.78,10,1.0,10.11,42.8,Stage 2: Drifting
1335,0.222,88.0,-0.03,13,1.6,9.7,50.8,Stage 2: Drifting
1336,0.24,63.2,-0.1,11,0.8,8.63,35.1,Stage 2: Drifting
1337,0.084,21.5,-0.1,12,0.0,13.4,22.8,Stage 1: Stable
1338,0.095,96.9,0.24,12,1.7,12.27,49.6,Stage 2: Drifting
1339,0.255,30.3,-0.35,11,3.4,8.59,36.1,Stage 2: Drifting
1340,0.373,54.2,0.58,8,0.9,9.68,40.1,Stage 2: Drifting
1341,0.289,35.6,0.59,12,2.1,9.2,29.6,Stage 1: Stable
1342,0.409,46.7,-0.2,12,0.8,9.93,41.1,Stage 2: Drifting
1343,0.329,70.5,-0.97,10,2.2,13.73,60.1,Stage 2: Drifting
1344,0.61,87.3,-0.06,9,2.8,10.24,76.6,Stage 3: High Risk
1345,0.386,9.3,-0.18,10,0.7,6.61,19.1,Stage 1: Stable
1346,0.338,3.0,-0.52,8,0.2,14.08,25.3,Stage 1: Stable
1347,0.223,34.7,-0.96,8,1.1,9.75,37.4,Stage 2: Drifting
1348,0.385,7.0,-0.02,12,1.3,11.84,35.3,Stage 2: Drifting
1349,0.268,64.3,0.55,16,0.1,12.75,22.4,Stage 1: Stable
1350,0.196,11.9,-0.19,4,0.6,7.91,10.9,Stage 1: Stable
1351,0.106,51.8,1.0,5,2.4,11.4,22.1,Stage 1: Stable
1352,0.306,93.9,0.04,9,0.2,11.24,59.2,Stage 2: Drifting
1353,0.066,9.7,0.77,14,3.5,6.35,10.7,Stage 1: Stable
1354,0.305,43.2,-0.05,13,0.5,11.32,29.1,Stage 1: Stable
1355,0.458,17.2,-0.97,9,0.5,9.34,43.0,Stage 2: Drifting
1356,0.412,89.3,0.71,12,2.3,13.12,58.1,Stage 2: Drifting
1357,0.378,76.8,0.24,12,2.1,9.22,42.2,Stage 2: Drifting
1358,0.61,20.4,-0.38,9,1.2,15.24,48.2,Stage 2: Drifting
1359,0.208,87.8,0.19,4,0.0,9.5,40.9,Stage 2: Drifting
1360,0.273,41.1,-0.72,6,0.3,13.88,45.1,Stage 2: Drifting
1361,0.19,57.8,-0.53,10,0.4,13.22,40.1,Stage 2: Drifting
1362,0.342,12.9,-0.86,8,1.1,11.28,39.4,Stage 2: Drifting
1363,0.162,95.2,-0.18,13,3.9,8.31,55.5,Stage 2: Drifting
1364,0.334,96.2,0.21,12,1.5,10.58,54.0,Stage 2: Drifting
1365,0.278,30.5,0.16,11,0.3,10.16,18.5,Stage 1: Stable
1366,0.284,36.6,0.04,3,1.1,9.66,23.8,Stage 1: Stable
1367,0.576,4.1,0.73,11,1.2,9.13,19.3,Stage 1: Stable
1368,0.443,61.3,0.69,10,0.2,8.7,35.2,Stage 2: Drifting
1369,0.305,54.7,0.49,15,3.9,12.22,43.4,Stage 2: Drifting
1370,0.183,65.5,-0.64,9,3.6,8.83,42.3,Stage 2: Drifting
1371,0.078,54.4,-0.11,17,0.4,10.51,32.7,Stage 1: Stable
1372,0.339,19.5,0.16,13,0.1,13.8,33.1,Stage 1: Stable
1373,0.309,58.5,-0.54,14,1.5,7.61,46.2,Stage 2: Drifting
1374,0.195,1.4,-0.36,9,3.6,10.43,25.2,Stage 1: Stable
1375,0.182,21.9,-0.19,9,1.2,14.86,29.3,Stage 1: Stable
1376,0.39,5.0,-0.26,10,0.9,11.4,22.5,Stage 1: Stable
1377,0.219,10.3,0.09,7,0.4,9.09,27.3,Stage 1: Stable
1378,0.198,34.8,0.17,9,3.5,18.04,42.0,Stage 2: Drifting
1379,0.811,48.8,-0.27,11,4.0,12.0,53.6,Stage 2: Drifting
1380,0.244,28.5,-0.84,9,1.5,11.28,44.6,Stage 2: Drifting
1381,0.28,12.6,0.29,7,1.4,12.7,28.0,Stage 1: Stable
1382,0.365,6.2,0.06,10,1.2,12.25,32.9,Stage 1: Stable
1383,0.268,94.1,0.59,8,8.5,11.51,56.2,Stage 2: Drifting
1384,0.317,4.2,-0.24,10,3.0,12.8,29.9,Stage 1: Stable
1385,0.466,99.5,0.11,10,5.5,7.34,57.0,Stage 2: Drifting
1386,0.25,76.8,0.2,11,2.5,11.6,55.7,Stage 2: Drifting
1387,0.295,53.6,0.45,14,1.0,9.97,29.9,Stage 1: Stable
1388,0.155,36.9,-0.05,10,0.6,6.5,19.1,Stage 1: Stable
1389,0.491,60.3,0.29,7,1.1,14.11,43.0,Stage 2: Drifting
1390,0.28,75.8,0.64,11,1.6,5.08,31.4,Stage 1: Stable
1391,0.64,47.6,0.36,12,8.3,9.51,63.8,Stage 2: Drifting
1392,0.281,13.7,-0.58,10,1.0,5.61,27.3,Stage 1: Stable
1393,0.337,18.6,0.24,13,4.1,8.35,36.0,Stage 2: Drifting
1394,0.2,78.9,-0.24,9,0.4,11.77,46.0,Stage 2: Drifting
1395,0.199,13.2,0.28,9,2.1,13.7,24.2,Stage 1: Stable
1396,0.67,5.6,1.0,9,1.6,10.48,17.6,Stage 1: Stable
1397,0.566,89.5,-0.27,11,0.9,12.88,69.2,Stage 2: Drifting
1398,0.091,93.2,1.0,19,0.4,11.69,35.1,Stage 2: Drifting
1399,0.185,88.8,-0.17,13,0.2,11.32,51.1,Stage 2: Drifting
1400,0.219,99.1,-0.91,7,1.5,9.29,62.4,Stage 2: Drifting
1401,0.334,57.1,0.37,14,1.0,9.73,31.7,Stage 1: Stable
1402,0.188,19.9,-0.04,10,2.7,9.24,28.0,Stage 1: Stable
1403,0.432,89.6,-0.18,17,1.7,10.84,61.3,Stage 2: Drifting
1404,0.522,8.7,-0.04,9,2.2,15.13,43.0,Stage 2: Drifting
1405,0.442,40.6,0.41,6,1.6,15.37,40.7,Stage 2: Drifting
1406,0.455,25.5,0.16,7,1.2,12.15,44.1,Stage 2: Drifting
1407,0.03,27.9,-0.5,10,2.0,13.25,34.1,Stage 1: Stable
1408,0.15,42.8,-1.0,12,1.1,7.79,47.9,Stage 2: Drifting
1409,0.138,35.9,0.21,11,3.6,8.9,29.9,Stage 1: Stable
